IMAGE COLUMN, IMAGE ROW, REFERENCE LONGITUDE, REFERENCE LATITUDE, HEIGHT, GCP INDEX, IMAGE INDEX, RUN INDEX, USAGE, FP SIZE, FP RESPONSE, ERROR
1476.908085198311937, 1030.886466397080312, 34.269698549819736, 5.737191243278578, 453.000000000000000, 32, 0, 1, 1, 12.000000000000000, 70.000000000000000, 2.006444892961062
1489.423199417911974, 1029.809771073681759, 34.269319072664054, 5.737083554723037, 455.000000000000000, 33, 0, 1, 1, 12.000000000000000, 404.971679687500000, 5.286890185824887
1524.655016356570741, 1030.454701714368639, 34.267828792646370, 5.736896930413831, 454.000000000000000, 34, 0, 1, 1, 8.000000000000000, 70.000000000000000, 1.392797128668410
1493.039220517526019, 1020.251611850270365, 34.269128614264332, 5.736704120143488, 457.000000000000000, 35, 0, 1, 1, 12.000000000000000, 70.000000000000000, 1.144696500264690
1560.188976519487824, 1028.976514176205228, 34.266500863439965, 5.736628544638189, 453.000000000000000, 36, 0, 1, 1, 16.000000000000000, 242.658203125000000, 2.173777147095393
1467.880064116387075, 1003.652237748614652, 34.270075625801098, 5.736213631295449, 455.000000000000000, 37, 0, 1, 1, 6.000000000000000, 70.000000000000000, 2.184964860181617
1339.325514883810683, 983.223212096747602, 34.275032662303381, 5.736148342274560, 453.000000000000000, 38, 0, 1, 1, 8.000000000000000, 70.000000000000000, 1.831962428860157
1465.997875169916369, 996.906025056335693, 34.270210587129505, 5.735996270615870, 456.000000000000000, 39, 0, 1, 1, 8.000000000000000, 202.734375000000000, 1.663264316450680
1483.275081344317641, 987.082002390315211, 34.269640652662403, 5.735509147804757, 456.000000000000000, 40, 0, 1, 1, 8.000000000000000, 70.000000000000000, 0.226956301897838
1455.671907884059692, 968.007064709167480, 34.270777099463949, 5.734936840140191, 456.000000000000000, 41, 0, 1, 1, 12.000000000000000, 362.453125000000000, 0.224265436050695
1503.451687226474178, 966.062213032234695, 34.268988554918032, 5.734615216593896, 453.000000000000000, 42, 0, 1, 1, 12.000000000000000, 70.000000000000000, 0.324456995162842
1464.805534256528745, 959.934745013556267, 34.270478408355338, 5.734611911594852, 457.000000000000000, 43, 0, 1, 1, 12.000000000000000, 70.000000000000000, 1.254466135493283
1453.224916945190444, 960.477210851589916, 34.270965996563355, 5.734610829117097, 458.000000000000000, 44, 0, 1, 1, 16.000000000000000, 307.228515625000000, 2.980952567514413
1595.175903684559898, 941.597123687494104, 34.265653528696923, 5.733184568295784, 457.000000000000000, 45, 0, 1, 1, 8.000000000000000, 282.695312500000000, 1.315754999137193
1589.431260958093389, 940.745888390237496, 34.265897382461084, 5.733211161851077, 455.000000000000000, 46, 0, 1, 1, 16.000000000000000, 262.484375000000000, 0.229957086732773
1385.310932287161904, 838.166176674790677, 34.274071874157990, 5.730425503410237, 455.000000000000000, 47, 0, 1, 1, 12.000000000000000, 334.631835937500000, 1.084907073973256
1341.853854382650979, 813.197393265136498, 34.275858115507297, 5.729716080232769, 453.000000000000000, 48, 0, 1, 1, 12.000000000000000, 70.000000000000000, 0.284669042046686
1581.070558770535172, 715.006285832804906, 34.267395717071608, 5.724769585197712, 454.000000000000000, 49, 0, 1, 1, 12.000000000000000, 70.000000000000000, 0.191187292538475
1236.117192721625088, 2356.811534219089481, 34.271708491035554, 5.788304596205552, 448.000000000000000, 50, 1, 1, 1, 12.000000000000000, 70.000000000000000, 1.171945246823675
1181.638785457970243, 2349.082253621555537, 34.273821509290038, 5.788272721681042, 449.000000000000000, 51, 1, 1, 1, 8.000000000000000, 70.000000000000000, 0.318027681689007
1263.925196131409848, 2353.500667904517286, 34.270732435353956, 5.787954060358159, 447.000000000000000, 52, 1, 1, 1, 8.000000000000000, 70.000000000000000, 2.572621435919054
1201.752925946138703, 2323.743663944339460, 34.273195932693845, 5.787161691382748, 447.000000000000000, 53, 1, 1, 1, 8.000000000000000, 175.921875000000000, 2.275776295357603
1194.255784118477550, 2321.272922279185877, 34.273466839655896, 5.787161083269307, 448.000000000000000, 54, 1, 1, 1, 8.000000000000000, 70.000000000000000, 0.817691496571252
1189.193791846126942, 2306.116006826508965, 34.273763683301958, 5.786644898220439, 448.000000000000000, 55, 1, 1, 1, 16.000000000000000, 70.000000000000000, 0.892223702914319
1221.853563398359483, 2304.215358562295478, 34.272543874913971, 5.786322044910839, 446.000000000000000, 56, 1, 1, 1, 12.000000000000000, 70.000000000000000, 2.285448216145466
1249.340150410741217, 2298.729766706187092, 34.271540792663409, 5.785998703001717, 446.000000000000000, 57, 1, 1, 1, 22.000000000000000, 70.000000000000000, 1.237420237335429
1221.875208280329844, 2268.861796183762635, 34.272730597230712, 5.785019262796397, 447.000000000000000, 58, 1, 1, 1, 12.000000000000000, 70.000000000000000, 1.279256760011009
1246.187686361345641, 2265.073237116010205, 34.271808971050419, 5.784777135916414, 446.000000000000000, 59, 1, 1, 1, 12.000000000000000, 70.000000000000000, 0.892016205806127
1081.270904816543180, 2227.255952586050171, 34.278255306882677, 5.784220001962066, 447.000000000000000, 60, 1, 1, 1, 6.000000000000000, 237.973632812500000, 1.322102021230772
1076.114168411080755, 2222.914694824078651, 34.278471848111806, 5.784138116679355, 447.000000000000000, 61, 1, 1, 1, 8.000000000000000, 70.000000000000000, 2.322704987267400
1170.572796628330707, 2233.409460505350580, 34.274841415008751, 5.784010620375049, 446.000000000000000, 62, 1, 1, 1, 12.000000000000000, 70.000000000000000, 0.902455637139221
1224.422013984764135, 2230.978672806401391, 34.272808653904747, 5.783581061597276, 448.000000000000000, 63, 1, 1, 1, 12.000000000000000, 70.000000000000000, 1.503001770069747
1187.605759968662596, 2224.978447119031898, 34.274217361143748, 5.783577900906853, 445.000000000000000, 64, 1, 1, 1, 8.000000000000000, 70.000000000000000, 0.931399299132353
1162.622199074315859, 2218.583091341140062, 34.275246557471348, 5.783467059333087, 447.000000000000000, 65, 1, 1, 1, 22.000000000000000, 254.263671875000000, 1.331161778985015
1182.124649452136282, 2213.408560228408987, 34.274541536286094, 5.783170184797934, 447.000000000000000, 66, 1, 1, 1, 12.000000000000000, 70.000000000000000, 1.334351654977991
1177.071423070592573, 2213.413604990352269, 34.274731230475773, 5.783196891388191, 447.000000000000000, 67, 1, 1, 1, 12.000000000000000, 70.000000000000000, 1.333960187693902
1161.832712822696521, 2178.782885216321120, 34.275432727028665, 5.781920086109737, 448.000000000000000, 68, 1, 1, 1, 22.000000000000000, 70.000000000000000, 2.479612868854606
1166.376804440120623, 2172.208149767356190, 34.275377999350944, 5.781676016153331, 448.000000000000000, 69, 1, 1, 1, 8.000000000000000, 70.000000000000000, 2.771601575582811
1116.811081803513616, 2139.131534758899761, 34.277380559488627, 5.780721876065431, 445.000000000000000, 70, 1, 1, 1, 16.000000000000000, 70.000000000000000, 1.243866533733767
1267.638225442502062, 2103.476374731853412, 34.271876428099773, 5.778590756396106, 444.000000000000000, 71, 1, 1, 1, 22.000000000000000, 176.042968750000000, 0.217889815222532
1168.571481993611542, 2064.154857483668820, 34.275829544181335, 5.777659385599998, 444.000000000000000, 72, 1, 1, 1, 16.000000000000000, 144.166992187500000, 1.495267447778692
1323.091911577575502, 2048.533382012346465, 34.270110297568991, 5.776234171399443, 443.000000000000000, 73, 1, 1, 1, 12.000000000000000, 228.848632812500000, 1.249859851519194
1329.067661097949895, 2041.402815954391826, 34.269784429408212, 5.775882175689326, 442.000000000000000, 74, 1, 1, 1, 12.000000000000000, 70.000000000000000, 4.775674699884319
1327.626315192359243, 1995.715443694591158, 34.270214125150396, 5.774198994084699, 443.000000000000000, 75, 1, 1, 1, 6.000000000000000, 70.000000000000000, 1.647919201483535
1435.450790349245153, 1999.495873833874612, 34.266095521153453, 5.773801191606966, 444.000000000000000, 76, 1, 1, 1, 6.000000000000000, 70.000000000000000, 0.916054740177707
1442.727483281695868, 1999.084152042659071, 34.265851649685374, 5.773774601979577, 444.000000000000000, 77, 1, 1, 1, 8.000000000000000, 167.004882812500000, 0.859313575806597
1050.180828281114145, 1943.456466208247093, 34.280913722089331, 5.773740867541893, 447.000000000000000, 78, 1, 1, 1, 16.000000000000000, 174.479492187500000, 1.591325524128436
1299.384215955815762, 1977.343870126233014, 34.271377790031217, 5.773653741079378, 446.000000000000000, 79, 1, 1, 1, 12.000000000000000, 70.000000000000000, 1.882637530652624
1448.907577966282588, 1995.592247871028803, 34.265580326837728, 5.773585277432082, 442.000000000000000, 80, 1, 1, 1, 12.000000000000000, 70.000000000000000, 2.062770841357290
1299.079320458647089, 1974.412819484621423, 34.271350397555395, 5.773518139365736, 446.000000000000000, 81, 1, 1, 1, 6.000000000000000, 70.000000000000000, 2.508862175802941
1294.529282317480920, 1970.879597283405928, 34.271621177241407, 5.773463268649587, 446.000000000000000, 82, 1, 1, 1, 22.000000000000000, 70.000000000000000, 2.421863950980452
1229.093355966507033, 1963.744969426509442, 34.274059342347385, 5.773484943074351, 446.000000000000000, 83, 1, 1, 1, 8.000000000000000, 70.000000000000000, 2.360248091132921
1464.288964999946984, 1984.834016178957427, 34.265091681344778, 5.773125109710296, 445.000000000000000, 84, 1, 1, 1, 8.000000000000000, 97.367187500000000, 1.160391519362710
1231.973211165964130, 1948.252242440478540, 34.274004010819802, 5.772969548303544, 444.000000000000000, 85, 1, 1, 1, 12.000000000000000, 70.000000000000000, 1.226263606332008
1339.373932683080739, 1964.190441385069107, 34.269940384599160, 5.772924373065607, 443.000000000000000, 86, 1, 1, 1, 8.000000000000000, 70.000000000000000, 2.598317060869367
1406.167347814035793, 1972.257848011143324, 34.267393797570719, 5.772875789437729, 444.000000000000000, 87, 1, 1, 1, 6.000000000000000, 70.000000000000000, 2.705638985742019
1344.077384577351722, 1956.175783106008566, 34.269723120597590, 5.772680664747130, 443.000000000000000, 88, 1, 1, 1, 12.000000000000000, 140.703125000000000, 2.250866576563688
1106.360793821648713, 1923.991929321619864, 34.278852510453888, 5.772687339482490, 447.000000000000000, 89, 1, 1, 1, 6.000000000000000, 70.000000000000000, 0.789613420921592
1107.772868533146720, 1919.138643743950524, 34.278852084668493, 5.772497412827251, 447.000000000000000, 90, 1, 1, 1, 6.000000000000000, 162.914062500000000, 0.439896002748370
1384.703933181900538, 1878.932024181392080, 34.268605370612484, 5.769508642416177, 443.000000000000000, 91, 1, 1, 1, 16.000000000000000, 242.385742187500000, 2.353837259084785
1136.819656427800055, 1816.411242325315015, 34.278274200868537, 5.768483098540354, 447.000000000000000, 92, 1, 1, 1, 6.000000000000000, 70.000000000000000, 0.772997879491318
1482.784921056820849, 1853.839615792958739, 34.265080493271029, 5.768078459703936, 442.000000000000000, 93, 1, 1, 1, 12.000000000000000, 70.000000000000000, 0.971597050316852
1408.763129107364875, 1785.583733119027102, 34.268245246027028, 5.765927938013184, 442.000000000000000, 94, 1, 1, 1, 16.000000000000000, 316.217773437500000, 0.845366405122870
1411.745176125907619, 1685.024181477350567, 34.268670186286506, 5.762101290451045, 447.000000000000000, 95, 1, 1, 1, 16.000000000000000, 70.000000000000000, 0.567706792122939
1424.276609731655981, 1683.191673707422069, 34.268209182137063, 5.761885255812462, 447.000000000000000, 96, 1, 1, 1, 16.000000000000000, 123.892578125000000, 3.586763535156100
1419.262342291642653, 1678.167139922129536, 34.268452867634977, 5.761830448032289, 448.000000000000000, 97, 1, 1, 1, 6.000000000000000, 163.725585937500000, 1.666037124929791
1424.631304009256382, 1670.228256483899713, 34.268289547643903, 5.761478087372783, 446.000000000000000, 98, 1, 1, 1, 22.000000000000000, 151.515625000000000, 1.481288055135167
1427.153626593363924, 1662.644398614678494, 34.268207616834040, 5.761179810744159, 446.000000000000000, 99, 1, 1, 1, 16.000000000000000, 132.109375000000000, 0.523001882156085
1419.876925774716483, 1663.056298878237840, 34.268451542893352, 5.761233533031089, 446.000000000000000, 100, 1, 1, 1, 8.000000000000000, 126.881835937500000, 0.783354717334148
1437.257565540103087, 1657.579728254117981, 34.267854911457668, 5.760936401918816, 445.000000000000000, 101, 1, 1, 1, 12.000000000000000, 70.000000000000000, 0.537905491856472
1418.903640986843129, 1654.995074488457249, 34.268559298795651, 5.760961966795864, 447.000000000000000, 102, 1, 1, 1, 12.000000000000000, 70.000000000000000, 0.789161224947323
1349.360997333218847, 1641.522352326642931, 34.271267885528147, 5.760793134516218, 447.000000000000000, 103, 1, 1, 1, 12.000000000000000, 122.399414062500000, 1.541313203348724
1446.670466793849755, 1651.658278709350043, 34.267474996535711, 5.760638788041081, 444.000000000000000, 104, 1, 1, 1, 6.000000000000000, 70.000000000000000, 2.311221246752472
1440.646665559213488, 1648.656462064210700, 34.267772860653444, 5.760583860138969, 445.000000000000000, 105, 1, 1, 1, 8.000000000000000, 155.456054687500000, 0.475280614313033
1427.388244961917053, 1646.090925344621155, 34.268260351082283, 5.760528510084929, 447.000000000000000, 106, 1, 1, 1, 8.000000000000000, 70.000000000000000, 1.589335244667721
1420.835568844913041, 1645.846758526947042, 34.268531306125730, 5.760555039606169, 445.000000000000000, 107, 1, 1, 1, 8.000000000000000, 127.616210937500000, 1.440286214992029
1420.835568844913041, 1645.846758526947042, 34.268639664056629, 5.760554798377422, 445.000000000000000, 108, 1, 1, 1, 12.000000000000000, 119.557617187500000, 4.795935445192963
1356.774506973174311, 1630.318864973404288, 34.270968996511648, 5.760386812131975, 448.000000000000000, 109, 1, 1, 1, 6.000000000000000, 89.941406250000000, 2.364535822403860
1441.737425595055583, 1641.628318706740401, 34.267772198764426, 5.760285402548015, 447.000000000000000, 110, 1, 1, 1, 8.000000000000000, 70.000000000000000, 1.521321286154941
1433.834411756962709, 1636.934460504883418, 34.268097091930578, 5.760203281751641, 449.000000000000000, 111, 1, 1, 1, 12.000000000000000, 165.337890625000000, 0.807509428344846
1347.456518263792077, 1625.424346965952282, 34.271374915835160, 5.760195978413955, 450.000000000000000, 112, 1, 1, 1, 8.000000000000000, 70.000000000000000, 0.676573124424881
1316.098297283542252, 1621.643745050881535, 34.272594060971961, 5.760247522405143, 447.000000000000000, 113, 1, 1, 1, 12.000000000000000, 70.000000000000000, 0.790499089301658
1327.804897286725463, 1621.174951731056581, 34.272160388611695, 5.760139960303953, 449.000000000000000, 114, 1, 1, 1, 16.000000000000000, 204.730468750000000, 0.696628696005632
1452.548927736037058, 1636.663970506165469, 34.267365375356405, 5.760069246286610, 447.000000000000000, 115, 1, 1, 1, 16.000000000000000, 160.981445312500000, 0.749251693848810
1383.875649379504694, 1626.906064183679746, 34.270020142283656, 5.760063336182196, 446.000000000000000, 116, 1, 1, 1, 8.000000000000000, 70.000000000000000, 0.532785381921739
1344.262918114708100, 1622.823938566075185, 34.271537150711936, 5.760059953430746, 450.000000000000000, 117, 1, 1, 1, 16.000000000000000, 70.000000000000000, 2.700088862461850
1368.653957494444512, 1622.599780814565065, 34.270615929081572, 5.759980610289518, 448.000000000000000, 118, 1, 1, 1, 12.000000000000000, 133.209960937500000, 0.576477474458348
1361.114494027389128, 1620.104983789222160, 34.270940941952816, 5.759952752949269, 448.000000000000000, 119, 1, 1, 1, 6.000000000000000, 70.000000000000000, 1.673437435540162
1310.938419689675129, 1612.248459542834780, 34.272891440526315, 5.759975532343126, 447.000000000000000, 120, 1, 1, 1, 12.000000000000000, 189.905273437500000, 3.779868536227437
1443.289394583562171, 1631.037363708093380, 34.267771356410648, 5.759905547427638, 448.000000000000000, 121, 1, 1, 1, 8.000000000000000, 70.000000000000000, 0.648883652391851
1335.078574325433692, 1615.708909070930986, 34.271916100858967, 5.759923444787799, 449.000000000000000, 122, 1, 1, 1, 12.000000000000000, 175.504882812500000, 0.809482001861803
1430.265259597302929, 1625.543620216293220, 34.268285815349046, 5.759795872209054, 446.000000000000000, 123, 1, 1, 1, 22.000000000000000, 235.000976562500000, 0.781738736847250
1459.358597652037815, 1629.706527487138601, 34.267147998062910, 5.759771270529748, 448.000000000000000, 124, 1, 1, 1, 6.000000000000000, 70.000000000000000, 0.721488315617880
1439.099797679773474, 1624.649069891916724, 34.268014740307166, 5.759715077475912, 447.000000000000000, 125, 1, 1, 1, 8.000000000000000, 189.112304687500000, 2.648436958089815
1431.417518684847892, 1622.837581986463420, 34.268231275333029, 5.759633197751874, 447.000000000000000, 126, 1, 1, 1, 16.000000000000000, 221.909179687500000, 1.593141487202830
1385.226284413326312, 1617.730519984695547, 34.269992209042790, 5.759683541756749, 447.000000000000000, 127, 1, 1, 1, 12.000000000000000, 146.963867187500000, 1.591219108446914
1328.503625168724739, 1606.112923542227691, 34.272186270532117, 5.759597250587400, 448.000000000000000, 128, 1, 1, 1, 12.000000000000000, 70.000000000000000, 0.792287047943554
1464.104219964706090, 1621.715982575235103, 34.266984860033581, 5.759500306717456, 449.000000000000000, 129, 1, 1, 1, 12.000000000000000, 111.707031250000000, 2.360700850282898
1425.550029941795856, 1613.341875963733401, 34.268528597012519, 5.759334077072816, 447.000000000000000, 130, 1, 1, 1, 8.000000000000000, 70.000000000000000, 0.598285689877820
1376.713518687181704, 1607.174517213843274, 34.270397766684333, 5.759329913879236, 449.000000000000000, 131, 1, 1, 1, 8.000000000000000, 118.559570312500000, 1.609066549087309
1346.828800509161965, 1602.862588449896748, 34.271454313617042, 5.759354690530460, 444.000000000000000, 132, 1, 1, 1, 16.000000000000000, 164.692382812500000, 2.867658589327356
1320.127483544805500, 1598.390570955882822, 34.272564918205831, 5.759325079319455, 447.000000000000000, 133, 1, 1, 1, 12.000000000000000, 295.814453125000000, 0.592899734791090
1443.196437966511439, 1615.826132715584208, 34.267905419817694, 5.759281198426816, 446.000000000000000, 134, 1, 1, 1, 12.000000000000000, 70.000000000000000, 3.546599831250806
1389.826178902857464, 1605.369184157371819, 34.269882826887546, 5.759222530928708, 446.000000000000000, 135, 1, 1, 1, 8.000000000000000, 70.000000000000000, 0.777338398661258
1331.892664019279664, 1597.189706348420714, 34.272131246584301, 5.759217517036950, 448.000000000000000, 136, 1, 1, 1, 8.000000000000000, 163.958007812500000, 0.650560337374713
1433.287947004963826, 1609.367139587748397, 34.268257281468031, 5.759144752395958, 446.000000000000000, 137, 1, 1, 1, 12.000000000000000, 273.552734375000000, 0.545307784621075
1424.940219690684899, 1607.479683258377463, 34.268582294283362, 5.759116896479796, 447.000000000000000, 138, 1, 1, 1, 6.000000000000000, 170.332031250000000, 0.600597713593637
1379.093077097971673, 1600.273982000104525, 34.270315895672596, 5.759058770189181, 448.000000000000000, 139, 1, 1, 1, 8.000000000000000, 70.000000000000000, 1.598696010877244
1383.033380737844027, 1597.944958503009275, 34.270153178496464, 5.758977734955439, 448.000000000000000, 140, 1, 1, 1, 16.000000000000000, 70.000000000000000, 1.695390640470091
1337.650628533703184, 1592.230643067104666, 34.271914048685133, 5.759000940963520, 448.000000000000000, 141, 1, 1, 1, 8.000000000000000, 70.000000000000000, 0.719025109755818
1317.797714733119165, 1589.396659678378455, 34.272726729774412, 5.758999126910209, 446.000000000000000, 142, 1, 1, 1, 8.000000000000000, 70.000000000000000, 1.572222274951744
1441.834072418776941, 1604.785053891883308, 34.267985905922529, 5.758928295041692, 445.000000000000000, 143, 1, 1, 1, 8.000000000000000, 70.000000000000000, 1.449079536677476
1347.351815706585057, 1589.996688210782168, 34.271534676751351, 5.758947522185640, 448.000000000000000, 144, 1, 1, 1, 8.000000000000000, 102.880859375000000, 3.194173648151184
1462.132041317000585, 1604.812679654552767, 34.267118864218119, 5.758848825208349, 448.000000000000000, 145, 1, 1, 1, 12.000000000000000, 150.671875000000000, 2.842159471795667
1347.351815706585057, 1589.996688210782168, 34.271615763862435, 5.758865943480832, 447.000000000000000, 146, 1, 1, 1, 6.000000000000000, 104.813476562500000, 1.631075704617673
1352.564423676175466, 1588.551671064747552, 34.271398867906726, 5.758785029493676, 447.000000000000000, 147, 1, 1, 1, 8.000000000000000, 70.000000000000000, 0.600413361369241
1467.831540756892764, 1600.585628163474894, 34.266982936196037, 5.758632066145156, 448.000000000000000, 148, 1, 1, 1, 6.000000000000000, 70.000000000000000, 0.720073191729344
1337.417848708614883, 1582.756963305206455, 34.271994411483412, 5.758593772632195, 445.000000000000000, 149, 1, 1, 1, 12.000000000000000, 210.687500000000000, 2.495220778875746
1534.902761474950921, 1605.747507594076069, 34.264436170562064, 5.758474925022349, 446.000000000000000, 150, 1, 1, 1, 6.000000000000000, 70.000000000000000, 0.733919237193739
1431.237779676954460, 1588.898186713171299, 34.268418253165905, 5.758438945633353, 448.000000000000000, 151, 1, 1, 1, 12.000000000000000, 400.535156250000000, 1.769255712186251
1305.878072772180758, 1571.064364946140813, 34.273240098579194, 5.758401063464526, 445.000000000000000, 152, 1, 1, 1, 22.000000000000000, 193.931640625000000, 0.780862599957511
1449.750979655309493, 1590.043011365616621, 34.267767867261007, 5.758331861873825, 446.000000000000000, 153, 1, 1, 1, 12.000000000000000, 236.681640625000000, 1.511309058897023
1421.676291899861781, 1585.394678258624026, 34.268797203523953, 5.758302439129863, 449.000000000000000, 154, 1, 1, 1, 12.000000000000000, 70.000000000000000, 0.696713744536569
1499.116880649184395, 1593.452662083398081, 34.265817070383989, 5.758173401004329, 447.000000000000000, 155, 1, 1, 1, 16.000000000000000, 130.240234375000000, 2.239222683654641
1480.577959366797586, 1591.527039083179488, 34.266602722928162, 5.758198788612591, 446.000000000000000, 156, 1, 1, 1, 12.000000000000000, 126.640625000000000, 2.059139452296589
1291.967993513139163, 1562.612406149730759, 34.273781280812685, 5.758128528621834, 446.000000000000000, 157, 1, 1, 1, 12.000000000000000, 70.000000000000000, 0.773896008942777
1428.401760939902715, 1578.388483451117509, 34.268606915839634, 5.758004403636709, 448.000000000000000, 158, 1, 1, 1, 6.000000000000000, 165.655273437500000, 0.668604512442536
1416.130198763108638, 1578.073659037079324, 34.269040405796062, 5.758030571463650, 447.000000000000000, 159, 1, 1, 1, 8.000000000000000, 268.849609375000000, 1.599238931894230
1367.754934834695177, 1568.343624793440085, 34.270963628916569, 5.757972021792364, 448.000000000000000, 160, 1, 1, 1, 16.000000000000000, 132.014648437500000, 1.681641107164460
1426.681776479710379, 1575.256698900280753, 34.268633764455330, 5.757895813348316, 448.000000000000000, 161, 1, 1, 1, 22.000000000000000, 70.000000000000000, 1.689238636705069
1519.931873486671748, 1584.131173864722541, 34.265111965652260, 5.757822241488625, 447.000000000000000, 162, 1, 1, 1, 22.000000000000000, 183.011718750000000, 2.818425739653737
