IMAGE COLUMN, IMAGE ROW, REFERENCE LONGITUDE, REFERENCE LATITUDE, HEIGHT, GCP INDEX, IMAGE INDEX, RUN INDEX, USAGE, FP SIZE, FP RESPONSE, ERROR
2206.271781343574730, 477.128260453588609, -47.552415295405027, -9.503123944718645, 266.000000000000000, 1, 0, 1, 1, 22.000000000000000, 520.865234375000000, 2.305144346635323
2130.717135363795023, 565.951068669966844, -47.552435797121511, -9.505888901347772, 260.000000000000000, 2, 0, 1, 1, 16.000000000000000, 70.000000000000000, 4.221306726828907
2129.185412087935219, 609.042868211835184, -47.551840294821858, -9.506598084431417, 263.000000000000000, 3, 0, 1, 1, 16.000000000000000, 70.000000000000000, 3.250024457609098
2078.188283515363310, 570.256631897880197, -47.553234301699732, -9.506777657138246, 263.000000000000000, 4, 0, 1, 1, 22.000000000000000, 70.000000000000000, 4.909015346427545
2088.195301454353739, 581.830390259641263, -47.552879526487573, -9.506807359787935, 268.000000000000000, 5, 0, 1, 1, 8.000000000000000, 70.000000000000000, 3.859924139304348
2070.688261780597259, 600.616765252854066, -47.552992168617351, -9.507267387121544, 269.000000000000000, 6, 0, 1, 1, 12.000000000000000, 70.000000000000000, 2.802994887449168
2130.717135363795023, 565.951068669966844, -47.552517312486060, -9.505834087808838, 259.000000000000000, 7, 1, 1, 1, 16.000000000000000, 70.000000000000000, 5.583199863439398
2070.688261780597259, 600.616765252854066, -47.552992771923918, -9.507348709326246, 269.000000000000000, 8, 1, 1, 1, 8.000000000000000, 478.261718750000000, 2.792842053967082
1590.149915155286635, 239.307767891040385, -47.567115309801224, -9.507977101982817, 266.000000000000000, 9, 1, 1, 1, 8.000000000000000, 70.000000000000000, 5.110612658861108
1582.569324255679476, 237.451307622184686, -47.567307258401335, -9.508084125008516, 266.000000000000000, 10, 1, 1, 1, 4.000000000000000, 125.706054687500000, 5.779330994252895
2219.810688508776366, 387.602998725922134, -47.553467347078175, -9.501381288736674, 271.000000000000000, 11, 2, 1, 1, 8.000000000000000, 139.169921875000000, 3.337816117252548
2130.717135363795023, 565.951068669966844, -47.552544216222010, -9.505779673408551, 258.000000000000000, 12, 2, 1, 1, 16.000000000000000, 70.000000000000000, 6.499159081449059
2129.185412087935219, 609.042868211835184, -47.551867801700666, -9.506624992321466, 263.000000000000000, 13, 2, 1, 1, 12.000000000000000, 70.000000000000000, 4.570704183180969
